Nasdaq	NNP	I-NP	I-NP
Financial	NNP	I-NP	I-NP
Index	NNP	I-NP	I-NP
,	,	O	O
was	VBD	B-VP	B-VP
weak	JJ	B-ADJP	I-VP
for	IN	B-PP	B-PP
most	RBS	B-NP	B-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
day	NN	I-NP	I-NP
,	,	O	O
sliding	VBG	B-VP	B-NP
2.51	CD	B-NP	I-NP
to	TO	B-PP	B-VP
453.57	CD	B-NP	I-VP
by	IN	B-PP	B-PP
the	DT	B-NP	B-NP
end	NN	I-NP	I-NP
of	IN	B-PP	B-PP
trading	NN	B-NP	B-NP
.	.	O	O

The	DT	B-NP	B-NP
volatility	NN	I-NP	I-NP
was	VBD	B-VP	B-VP
dizzying	JJ	B-ADJP	I-VP
for	IN	B-PP	B-PP
traders	NNS	B-NP	B-NP
.	.	O	O

``	``	O	O
The	DT	B-NP	B-NP
market	NN	I-NP	I-NP
must	MD	B-VP	I-NP
have	VB	I-VP	B-VP
turned	VBN	I-VP	I-VP
up	IN	B-ADVP	B-ADVP
and	CC	I-ADVP	O
down	RB	I-ADVP	B-NP
15	CD	B-NP	I-NP
different	JJ	I-NP	I-NP
times	NNS	I-NP	I-NP
,	,	O	O
''	''	O	O
commented	VBD	B-VP	B-NP
Lance	NNP	B-NP	I-NP
Zipper	NNP	I-NP	I-NP
,	,	O	O
head	NN	B-NP	B-NP
of	IN	B-PP	B-PP
OTC	NNP	B-NP	B-NP
trading	NN	I-NP	I-NP
at	IN	B-PP	B-PP
Kidder	NNP	B-NP	B-NP
Peabody	NNP	I-NP	I-NP
.	.	O	O

``	``	O	O
Every	DT	B-NP	B-NP
time	NN	I-NP	I-NP
you	PRP	B-NP	I-NP
thought	VBD	B-VP	I-NP
it	PRP	B-NP	I-NP
was	VBD	B-VP	B-VP
going	VBG	I-VP	I-VP
into	IN	B-PP	B-PP
a	DT	B-NP	B-NP
rally	NN	I-NP	I-NP
it	PRP	B-NP	I-NP
gave	VBD	B-VP	B-VP
up	IN	B-PRT	B-ADVP
,	,	O	O
and	CC	O	O
every	DT	B-NP	B-NP
time	NN	I-NP	I-NP
you	PRP	B-NP	I-NP
thought	VBD	B-VP	I-NP
it	PRP	B-NP	I-NP
would	MD	B-VP	B-VP
rally	VB	I-VP	I-VP
it	PRP	B-NP	B-NP
came	VBD	B-VP	I-NP
down	RB	B-ADVP	I-NP
.	.	O	O

This	DT	B-NP	B-NP
is	VBZ	B-VP	B-VP
a	DT	B-NP	B-NP
tough	JJ	I-NP	I-NP
market	NN	I-NP	I-NP
.	.	O	O
''	''	O	O

Mr.	NNP	B-NP	B-NP
Zipper	NNP	I-NP	I-NP
said	VBD	B-VP	B-VP
the	DT	B-NP	B-NP
market	NN	I-NP	I-NP
is	VBZ	B-VP	B-VP
still	RB	I-VP	B-NP
settling	VBG	I-VP	I-NP
down	RB	B-PRT	I-NP
after	IN	B-PP	B-PP
the	DT	B-NP	B-NP
recent	JJ	I-NP	I-NP
correction	NN	I-NP	I-NP
.	.	O	O

Most	JJS	B-NP	B-NP
of	IN	B-PP	B-PP
trading	NN	B-NP	B-NP
action	NN	I-NP	I-NP
now	RB	B-ADVP	I-NP
is	VBZ	B-VP	B-VP
from	IN	B-PP	B-PP
professional	JJ	B-NP	B-NP
traders	NNS	I-NP	I-NP
who	WP	B-NP	I-NP
are	VBP	B-VP	B-VP
trying	VBG	I-VP	I-VP
to	TO	I-VP	I-VP
take	VB	I-VP	I-VP
advantage	NN	B-NP	B-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
price	NN	I-NP	I-NP
swings	NNS	I-NP	I-NP
to	TO	B-VP	B-VP
turn	VB	I-VP	I-VP
a	DT	B-NP	B-NP
quick	JJ	I-NP	I-NP
profit	NN	I-NP	I-NP
,	,	O	O
he	PRP	B-NP	B-NP
and	CC	O	I-NP
other	JJ	B-NP	I-NP
traders	NNS	I-NP	I-NP
said	VBD	B-VP	I-NP
.	.	O	O

``	``	O	O
Everybody	NN	B-NP	B-NP
's	POS	B-VP	B-NP
confused	VBN	B-ADJP	I-NP
and	CC	O	O
no	DT	B-NP	B-NP
one	CD	I-NP	I-NP
has	VBZ	B-VP	B-VP
an	DT	B-NP	B-NP
opinion	NN	I-NP	I-NP
that	WDT	B-NP	B-SBAR
lasts	VBZ	B-VP	B-NP
longer	RB	B-ADVP	I-NP
than	IN	B-PP	B-PP
30	CD	B-NP	B-NP
seconds	NNS	I-NP	I-NP
,	,	O	O
''	''	O	O
said	VBD	B-VP	B-VP
Mr.	NNP	B-NP	B-NP
Zipper	NNP	I-NP	I-NP
.	.	O	O

``	``	O	O
A	DT	B-NP	B-NP
lot	NN	I-NP	I-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
professional	JJ	I-NP	I-NP
traders	NNS	I-NP	I-NP
are	VBP	B-VP	B-VP
just	RB	I-VP	I-VP
going	VBG	I-VP	B-NP
back	RB	B-ADVP	I-NP
and	CC	I-ADVP	I-NP
forth	RB	I-ADVP	I-NP
.	.	O	O

They	PRP	B-NP	B-NP
're	VBP	B-VP	I-NP
just	RB	B-ADJP	I-NP
as	IN	I-ADJP	I-NP
confused	VBN	I-ADJP	I-NP
.	.	O	O
''	''	O	O

William	NNP	B-NP	B-NP
Rothe	NNP	I-NP	I-NP
,	,	O	O
head	NN	B-NP	B-NP
of	IN	B-PP	B-PP
OTC	NNP	B-NP	B-NP
trading	NN	I-NP	I-NP
at	IN	B-PP	B-PP
Alex	NNP	B-NP	B-NP
.	.	I-NP	I-NP
Brown	NNP	I-NP	I-NP
&	CC	I-NP	I-NP
Sons	NNP	I-NP	I-NP
,	,	O	O
in	IN	B-PP	B-PP
Baltimore	NNP	B-NP	B-NP
,	,	O	O
said	VBD	B-VP	B-VP
program	NN	B-NP	B-NP
trading	NN	I-NP	I-NP
is	VBZ	B-VP	B-VP
keeping	VBG	I-VP	I-VP
the	DT	B-NP	B-NP
markets	NNS	I-NP	I-NP
unsettled	JJ	B-ADJP	I-NP
.	.	O	O

He	PRP	B-NP	B-NP
believes	VBZ	B-VP	B-VP
that	IN	B-SBAR	B-SBAR
the	DT	B-NP	B-NP
volatile	JJ	I-NP	I-NP
conditions	NNS	I-NP	I-NP
created	VBN	B-VP	I-NP
by	IN	B-PP	B-PP
program	NN	B-NP	B-NP
trading	NN	I-NP	I-NP
has	VBZ	B-VP	B-VP
``	``	O	I-VP
thoroughly	RB	B-VP	B-NP
confused	VBN	I-VP	I-NP
''	''	O	O
investors	NNS	B-NP	B-NP
about	IN	B-PP	I-NP
where	WRB	B-ADVP	B-PP
the	DT	B-NP	B-NP
market	NN	I-NP	I-NP
is	VBZ	B-VP	B-VP
headed	VBN	I-VP	B-NP
.	.	O	O

Program	NN	B-NP	B-NP
trading	NN	I-NP	I-NP
is	VBZ	B-VP	B-VP
``	``	O	O
benefiting	VBG	B-VP	B-VP
a	DT	B-NP	B-NP
few	JJ	I-NP	I-NP
to	TO	B-PP	B-PP
the	DT	B-NP	B-NP
detriment	NN	I-NP	I-NP
of	IN	B-PP	B-PP
many	JJ	B-NP	B-NP
and	CC	O	I-NP
I	PRP	B-NP	I-NP
wish	VBP	B-VP	I-NP
someone	NN	B-NP	I-NP
would	MD	B-VP	I-NP
do	VB	I-VP	I-NP
something	NN	B-NP	B-PP
about	IN	B-PP	B-NP
it	PRP	B-NP	I-NP
,	,	O	O
''	''	O	O
he	PRP	B-NP	B-NP
complained	VBD	B-VP	I-NP
.	.	O	O

Trading	NN	B-NP	B-NP
activity	NN	I-NP	I-NP
cooled	VBN	B-VP	I-NP
off	IN	B-PRT	I-NP
from	IN	B-PP	B-PP
Monday	NNP	B-NP	B-NP
's	POS	B-NP	B-NP
sizzling	JJ	I-NP	I-NP
pace	NN	I-NP	I-NP
.	.	O	O

Share	NN	B-NP	B-NP
turnover	NN	I-NP	I-NP
subsided	VBD	B-VP	I-NP
to	TO	B-PP	B-PP
161.5	CD	B-NP	B-NP
million	CD	I-NP	I-NP
.	.	O	O

Advancing	VBG	B-NP	B-NP
and	CC	I-NP	I-NP
declining	VBG	I-NP	I-NP
issues	NNS	I-NP	I-NP
finished	VBD	B-VP	B-PP
about	IN	B-ADJP	B-NP
even	RB	I-ADJP	I-NP
.	.	O	O

Of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
4,345	CD	I-NP	I-NP
stocks	NNS	I-NP	I-NP
that	WDT	B-NP	B-SBAR
changed	VBD	B-VP	B-NP
hands	NNS	B-NP	I-NP
,	,	O	O
1,174	CD	B-NP	B-NP
declined	VBD	B-VP	I-NP
and	CC	O	I-NP
1,040	CD	B-NP	I-NP
advanced	VBD	B-VP	I-NP
.	.	O	O

One	CD	B-NP	B-NP
big	JJ	I-NP	I-NP
technology	NN	I-NP	I-NP
issue	NN	I-NP	I-NP
,	,	O	O
Novell	NNP	B-NP	B-NP
,	,	O	O
rode	VBD	B-VP	B-VP
the	DT	B-NP	B-NP
roller	NN	I-NP	I-NP
coaster	NN	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
stock	NN	I-NP	I-NP
,	,	O	O
which	WDT	B-NP	B-NP
finished	VBD	B-VP	I-NP
Monday	NNP	B-NP	I-NP
at	IN	B-PP	B-PP
29	CD	B-NP	B-NP
1\/2	CD	I-NP	I-NP
,	,	O	O
traded	VBD	B-VP	B-NP
as	RB	B-ADVP	I-NP
high	JJ	I-ADVP	I-NP
as	IN	B-PP	I-NP
29	CD	B-NP	I-NP
3\/4	CD	I-NP	I-NP
and	CC	B-ADVP	I-NP
as	RB	B-ADVP	I-NP
low	JJ	I-ADVP	I-NP
as	IN	B-PP	I-NP
28	CD	B-NP	I-NP
3\/4	CD	I-NP	I-NP
before	IN	B-PP	I-NP
closing	VBG	B-VP	I-NP
at	IN	B-PP	B-PP
29	CD	B-NP	B-NP
1\/4	CD	I-NP	I-NP
,	,	O	O
down	RB	B-ADVP	B-NP
1\/4	CD	B-NP	I-NP
.	.	O	O

It	PRP	B-NP	B-NP
was	VBD	B-VP	B-VP
a	DT	B-NP	B-NP
jarring	VBG	I-NP	I-NP
day	NN	I-NP	I-NP
for	IN	B-PP	B-PP
investors	NNS	B-NP	B-NP
in	IN	B-PP	B-PP
Genetics	NNP	B-NP	B-NP
Institute	NNP	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
stock	NN	I-NP	I-NP
tumbled	VBD	B-VP	B-VP
2	CD	B-NP	B-NP
3\/4	CD	I-NP	I-NP
on	IN	B-PP	B-PP
news	NN	B-NP	B-NP
that	IN	B-SBAR	B-SBAR
it	PRP	B-NP	B-NP
might	MD	B-VP	I-NP
have	VB	I-VP	B-VP
to	TO	I-VP	I-VP
take	VB	I-VP	I-VP
a	DT	B-NP	B-NP
charge	NN	I-NP	I-NP
against	IN	B-PP	I-NP
earnings	NNS	B-NP	I-NP
if	IN	B-SBAR	B-SBAR
it	PRP	B-NP	B-NP
ca	MD	B-VP	B-VP
n't	RB	I-VP	I-VP
successfully	RB	I-VP	I-VP
resolve	VB	I-VP	B-PP
a	DT	B-NP	B-NP
dispute	NN	I-NP	I-NP
with	IN	B-PP	B-PP
its	PRP$	B-NP	B-NP
European	JJ	I-NP	I-NP
licensee	NN	I-NP	I-NP
,	,	O	O
Boehringer	NNP	B-NP	B-NP
Mannheim	NNP	I-NP	I-NP
,	,	O	O
over	IN	B-PP	B-VP
its	PRP$	B-NP	B-NP
anti-anemia	NN	I-NP	I-NP
drug	NN	I-NP	I-NP
,	,	O	O
EPO	NNP	B-NP	B-NP
.	.	O	O

The	DT	B-NP	B-NP
stock	NN	I-NP	I-NP
recovered	VBD	B-VP	I-NP
somewhat	RB	I-VP	B-VP
to	TO	I-VP	I-VP
finish	VB	I-VP	I-VP
1	CD	B-NP	B-NP
1\/4	CD	I-NP	I-NP
lower	JJR	B-ADVP	I-NP
at	IN	B-PP	B-PP
26	CD	B-NP	B-NP
1\/4	CD	I-NP	I-NP
.	.	O	O

In	IN	B-PP	B-PP
a	DT	B-NP	B-NP
statement	NN	I-NP	I-NP
,	,	O	O
Genetics	NNP	B-NP	B-NP
Institute	NNP	I-NP	I-NP
said	VBD	B-VP	B-VP
the	DT	B-NP	B-NP
dispute	NN	I-NP	I-NP
with	IN	B-PP	B-PP
Boehringer	NNP	B-NP	B-NP
centers	NNS	B-VP	I-NP
on	IN	B-PP	B-PP
questions	NNS	B-NP	B-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
usability	NN	I-NP	I-NP
of	IN	B-PP	B-PP
certain	JJ	B-NP	B-NP
batches	NNS	I-NP	I-NP
of	IN	B-PP	B-PP
EPO	NNP	B-NP	B-NP
material	NN	I-NP	I-NP
valued	VBN	B-VP	I-NP
at	IN	B-PP	B-PP
$	$	B-NP	B-NP
13.6	CD	I-NP	I-NP
million	CD	I-NP	I-NP
.	.	O	O

Earlier	RBR	B-ADVP	B-NP
this	DT	B-NP	I-NP
week	NN	I-NP	I-NP
,	,	O	O
Genetics	NNP	B-NP	B-NP
Institute	NNP	I-NP	I-NP
reported	VBD	B-VP	I-NP
wider	JJR	B-NP	I-NP
losses	NNS	I-NP	I-NP
in	IN	B-PP	B-PP
its	PRP$	B-NP	B-NP
fiscal	JJ	I-NP	I-NP
third	JJ	I-NP	I-NP
quarter	NN	I-NP	I-NP
ended	VBN	B-VP	I-NP
Aug.	NNP	B-NP	I-NP
31	CD	I-NP	I-NP
.	.	O	O

Price	NNP	B-NP	B-NP
Co.	NNP	I-NP	I-NP
jumped	VBD	B-VP	I-NP
2	CD	B-NP	I-NP
1\/4	CD	I-NP	B-VP
to	TO	B-PP	I-VP
44	CD	B-NP	I-VP
on	IN	B-PP	B-PP
1.7	CD	B-NP	B-NP
million	CD	I-NP	I-NP
shares	NNS	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
wholesaler	NN	I-NP	I-NP
of	IN	B-PP	B-PP
cash	NN	B-NP	B-NP
and	CC	I-NP	I-NP
carry	VB	I-NP	I-NP
merchandise	NN	I-NP	I-NP
reported	VBD	B-VP	I-NP
fiscal	JJ	B-NP	I-NP
fourthquarter	NN	I-NP	I-NP
earnings	NNS	I-NP	I-NP
that	WDT	B-NP	B-SBAR
were	VBD	B-VP	B-NP
better	JJR	B-ADJP	I-NP
than	IN	B-SBAR	I-NP
analysts	NNS	B-NP	I-NP
had	VBD	B-VP	B-VP
expected	VBN	I-VP	B-NP
.	.	O	O

The	DT	B-NP	B-NP
company	NN	I-NP	I-NP
also	RB	B-ADVP	I-NP
pleased	VBD	B-VP	I-NP
analysts	NNS	B-NP	I-NP
by	IN	B-PP	B-PP
announcing	VBG	B-VP	B-NP
four	CD	B-NP	I-NP
new	JJ	I-NP	I-NP
store	NN	I-NP	I-NP
openings	NNS	I-NP	I-NP
planned	VBN	B-VP	I-NP
for	IN	B-PP	B-PP
fiscal	JJ	B-NP	B-NP
1990	CD	I-NP	I-NP
,	,	O	O
ending	VBG	B-VP	B-NP
next	JJ	B-NP	I-NP
August	NNP	I-NP	I-NP
.	.	O	O

That	DT	B-NP	B-NP
will	MD	B-VP	B-VP
bring	VB	I-VP	I-VP
the	DT	B-NP	B-NP
total	NN	I-NP	I-NP
for	IN	B-PP	B-PP
the	DT	B-NP	B-NP
year	NN	I-NP	I-NP
to	TO	B-PP	B-VP
10	CD	B-NP	I-VP
,	,	O	O
from	IN	B-PP	B-PP
five	CD	B-NP	B-NP
during	IN	B-PP	I-NP
fiscal	JJ	B-NP	I-NP
1989	CD	I-NP	I-NP
.	.	O	O

``	``	O	O
Every	DT	B-NP	B-NP
year	NN	I-NP	I-NP
we	PRP	B-NP	B-PP
've	VBP	B-VP	B-NP
been	VBN	I-VP	I-NP
waiting	VBG	I-VP	I-NP
for	IN	B-PP	B-PP
stepped-up	JJ	B-NP	B-NP
expansion	NN	I-NP	I-NP
from	IN	B-PP	B-PP
the	DT	B-NP	B-NP
company	NN	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
news	NN	I-NP	I-NP
could	MD	B-VP	B-VP
n't	RB	I-VP	I-VP
have	VB	I-VP	I-VP
been	VBN	I-VP	B-NP
better	JJR	B-ADJP	I-NP
,	,	O	O
''	''	O	O
said	VBD	B-VP	B-VP
Linda	NNP	B-NP	B-NP
Kristiansen	NNP	I-NP	I-NP
,	,	O	O
a	DT	B-NP	B-NP
Dean	NNP	I-NP	I-NP
Witter	NNP	I-NP	I-NP
Reynolds	NNP	I-NP	I-NP
analyst	NN	I-NP	I-NP
,	,	O	O
in	IN	B-PP	B-PP
an	DT	B-NP	B-NP
interview	NN	I-NP	I-NP
.	.	O	O

Intermec	NNP	B-NP	B-NP
,	,	O	O
a	DT	B-NP	B-NP
maker	NN	I-NP	I-NP
of	IN	B-PP	B-PP
optical	JJ	B-NP	B-NP
character-recognition	NN	I-NP	I-NP
devices	NNS	I-NP	I-NP
,	,	O	O
also	RB	B-ADVP	B-NP
reported	VBD	B-VP	B-VP
higher	JJR	B-NP	B-NP
third-quarter	JJ	I-NP	I-NP
earnings	NNS	I-NP	I-NP
.	.	O	O

Its	PRP$	B-NP	B-NP
shares	NNS	I-NP	I-NP
added	VBD	B-VP	I-NP
3\/4	CD	B-NP	I-NP
to	TO	B-PP	B-PP
30	CD	B-NP	B-NP
3\/4	CD	I-NP	I-NP
.	.	O	O

But	CC	O	O
favorable	JJ	B-NP	B-NP
earnings	NNS	I-NP	I-NP
was	VBD	B-VP	B-VP
n't	RB	O	I-VP
a	DT	B-NP	B-NP
guarantee	NN	I-NP	I-NP
that	IN	B-SBAR	B-SBAR
a	DT	B-NP	B-NP
stock	NN	I-NP	I-NP
's	POS	B-NP	B-NP
price	NN	I-NP	I-NP
would	MD	B-VP	I-NP
improve	VB	I-VP	I-NP
yesterday	NN	B-NP	I-NP
.	.	O	O

MCI	NNP	B-NP	B-NP
Communications	NNPS	I-NP	I-NP
tumbled	VBD	B-VP	I-NP
2	CD	B-NP	I-NP
5\/8	CD	I-NP	B-VP
to	TO	B-PP	I-VP
42	CD	B-NP	I-VP
3\/8	CD	I-NP	B-NP
on	IN	B-PP	B-PP
4.7	CD	B-NP	B-NP
million	CD	I-NP	I-NP
shares	NNS	I-NP	I-NP
even	RB	B-ADVP	I-NP
though	IN	B-SBAR	B-PP
the	DT	B-NP	B-NP
telecommunications	NNS	I-NP	I-NP
giant	NN	I-NP	I-NP
reported	VBD	B-VP	B-VP
a	DT	B-NP	B-NP
63	CD	I-NP	I-NP
%	NN	I-NP	I-NP
increase	NN	I-NP	I-NP
in	IN	B-PP	B-PP
third-quarter	JJ	B-NP	B-NP
profit	NN	I-NP	I-NP
.	.	O	O

CoreStates	NNP	B-NP	B-NP
Financial	NNP	I-NP	I-NP
slipped	VBD	B-VP	I-NP
3\/8	CD	B-NP	I-NP
to	TO	B-PP	B-PP
43	CD	B-NP	B-NP
1\/8	CD	I-NP	I-NP
in	IN	B-PP	B-PP
active	JJ	B-NP	B-NP
trading	NN	I-NP	I-NP
after	IN	B-PP	I-NP
reporting	VBG	B-VP	B-VP
that	IN	B-SBAR	B-SBAR
third-quarter	JJ	B-NP	B-NP
earnings	NNS	I-NP	I-NP
improved	VBN	B-VP	I-NP
to	TO	B-PP	B-PP
$	$	B-NP	B-NP
1.27	CD	I-NP	I-NP
a	DT	B-NP	B-NP
share	NN	I-NP	I-NP
from	IN	B-PP	B-PP
$	$	B-NP	B-NP
1.15	CD	I-NP	I-NP
a	DT	B-NP	B-NP
share	NN	I-NP	I-NP
a	DT	B-NP	B-NP
year	NN	I-NP	I-NP
earlier	RBR	B-ADVP	I-NP
.	.	O	O

However	RB	B-ADVP	B-ADVP
,	,	O	O
the	DT	B-NP	B-NP
bank	NN	I-NP	I-NP
holding	VBG	I-NP	I-NP
company	NN	I-NP	I-NP
's	POS	B-NP	B-NP
loan-loss	NN	I-NP	I-NP
reserves	NNS	I-NP	I-NP
rose	VBD	B-VP	I-NP
to	TO	B-PP	B-PP
$	$	B-NP	B-NP
177.3	CD	I-NP	I-NP
million	CD	I-NP	I-NP
from	IN	B-PP	B-PP
$	$	B-NP	B-NP
154	CD	I-NP	I-NP
million	CD	I-NP	B-VP
a	DT	B-NP	B-NP
year	NN	I-NP	I-NP
earlier	RBR	B-ADVP	I-NP
.	.	O	O

A&W	NNP	B-NP	B-NP
Brands	NNP	I-NP	I-NP
lost	VBD	B-VP	I-NP
1\/4	CD	B-NP	B-VP
to	TO	B-PP	I-VP
27	CD	B-NP	I-VP
.	.	O	O

But	CC	O	O
its	PRP$	B-NP	B-NP
thirdquarter	JJ	I-NP	I-NP
earnings	NNS	I-NP	I-NP
rose	VBD	B-VP	B-VP
to	TO	B-PP	I-VP
26	CD	B-NP	I-VP
cents	NNS	I-NP	B-PP
a	DT	B-NP	B-NP
share	NN	I-NP	I-NP
from	IN	B-PP	B-PP
18	CD	B-NP	B-NP
cents	NNS	I-NP	B-VP
a	DT	B-NP	B-NP
share	NN	I-NP	I-NP
last	JJ	B-NP	I-NP
year	NN	I-NP	I-NP
.	.	O	O

Capital	NNP	B-NP	B-NP
Associates	NNPS	I-NP	I-NP
dropped	VBD	B-VP	I-NP
1	CD	B-NP	I-NP
to	TO	B-PP	B-PP
5	VB	B-NP	B-NP
3\/8	CD	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
company	NN	I-NP	I-NP
,	,	O	O
which	WDT	B-NP	B-NP
leases	VBZ	B-VP	I-NP
technology	NN	B-NP	I-NP
equipment	NN	I-NP	I-NP
,	,	O	O
reported	VBD	B-VP	B-NP
substantially	RB	B-NP	I-NP
lower	JJR	I-NP	I-NP
net	JJ	I-NP	I-NP
income	NN	I-NP	I-NP
for	IN	B-PP	B-PP
its	PRP$	B-NP	B-NP
fiscal	JJ	I-NP	I-NP
first	JJ	I-NP	I-NP
quarter	NN	I-NP	I-NP
,	,	O	O
which	WDT	B-NP	B-NP
ended	VBN	B-VP	I-NP
Aug.	NNP	B-NP	I-NP
31	CD	I-NP	I-NP
.	.	O	O

Robert	NNP	B-NP	B-NP
M.	NNP	I-NP	I-NP
Jelenic	NNP	I-NP	I-NP
,	,	O	O
39	CD	B-NP	B-NP
,	,	O	O
was	VBD	B-VP	B-VP
named	VBN	I-VP	B-NP
president	NN	B-NP	I-NP
and	CC	O	I-NP
chief	JJ	B-NP	I-NP
operating	VBG	I-NP	I-NP
officer	NN	I-NP	I-NP
of	IN	B-PP	B-PP
this	DT	B-NP	B-NP
closely	RB	I-NP	I-NP
held	VBN	I-NP	I-NP
publisher	NN	I-NP	I-NP
.	.	O	O

The	DT	B-NP	B-NP
post	NN	I-NP	I-NP
had	VBD	B-VP	I-NP
been	VBN	I-VP	I-NP
vacant	JJ	B-ADJP	I-NP
for	IN	B-PP	B-PP
more	JJR	B-NP	B-NP
than	IN	I-NP	B-PP
a	DT	I-NP	B-NP
year	NN	I-NP	I-NP
.	.	O	O

Mr.	NNP	B-NP	B-NP
Jelenic	NNP	I-NP	I-NP
had	VBD	B-VP	I-NP
been	VBN	I-VP	I-NP
executive	JJ	B-NP	I-NP
vice	NN	I-NP	I-NP
president	NN	I-NP	I-NP
for	IN	B-PP	B-PP
operations	NNS	B-NP	B-NP
.	.	O	O

In	IN	B-PP	B-NP
addition	NN	B-NP	I-NP
,	,	O	O
Ralph	NNP	B-NP	B-NP
Ingersoll	NNP	I-NP	I-NP
II	NNP	I-NP	I-NP
,	,	O	O
43	CD	B-NP	B-NP
,	,	O	O
chairman	NN	B-NP	B-NP
and	CC	O	I-NP
chief	JJ	B-NP	I-NP
executive	NN	I-NP	I-NP
,	,	O	O
said	VBD	B-VP	B-VP
he	PRP	B-NP	B-NP
would	MD	B-VP	B-VP
take	VB	I-VP	I-VP
on	IN	B-PRT	B-PP
additional	JJ	B-NP	B-NP
responsibilities	NNS	I-NP	I-NP
as	IN	B-PP	I-NP
editor	NN	B-NP	I-NP
in	IN	B-PP	B-PP
chief	NN	B-NP	B-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
company	NN	I-NP	I-NP
.	.	O	O

John	NNP	B-NP	B-NP
Wilpers	NNP	I-NP	I-NP
resigned	VBD	B-VP	I-NP
as	IN	B-PP	I-NP
editor	NN	B-NP	I-NP
in	IN	B-PP	B-PP
chief	NN	B-NP	B-NP
.	.	O	O

Mr.	NNP	B-NP	B-NP
Ingersoll	NNP	I-NP	I-NP
remains	VBZ	B-VP	I-NP
editor	NN	B-NP	I-NP
in	IN	B-PP	B-PP
chief	NN	B-NP	B-NP
of	IN	B-PP	B-PP
the	DT	B-NP	B-NP
company	NN	I-NP	I-NP
's	POS	B-NP	B-NP
recently	RB	B-ADJP	I-NP
launched	VBN	I-ADJP	I-NP
daily	JJ	B-NP	I-NP
,	,	O	O
the	DT	B-NP	B-NP
St.	NNP	I-NP	I-NP
Louis	NNP	I-NP	I-NP
Sun	NNP	I-NP	I-NP
.	.	O	O

Also	RB	B-ADVP	B-NP
,	,	O	O
Jean	NNP	B-NP	B-NP
B.	NNP	I-NP	I-NP
Clifton	NNP	I-NP	I-NP
,	,	O	O
28	CD	B-NP	B-NP
,	,	O	O
was	VBD	B-VP	B-VP
named	VBN	I-VP	I-VP
executive	JJ	B-NP	B-NP
vice	NN	I-NP	I-NP
president	NN	I-NP	I-NP
,	,	O	O
treasurer	NN	B-NP	B-NP
and	CC	O	I-NP
chief	JJ	B-NP	I-NP
financial	JJ	I-NP	I-NP
officer	NN	I-NP	I-NP
.	.	O	O

Michael	NNP	B-NP	B-NP
Applebaum	NNP	I-NP	I-NP
resigned	VBD	B-VP	I-NP
after	IN	B-PP	B-PP
less	JJR	B-NP	B-NP
than	IN	I-NP	B-PP
a	DT	I-NP	B-NP
year	NN	I-NP	I-NP
in	IN	B-PP	B-PP
the	DT	B-NP	B-NP
posts	NNS	I-NP	I-NP
.	.	O	O

Ms.	NNP	B-NP	B-NP
Clifton	NNP	I-NP	I-NP
had	VBD	B-VP	I-NP
been	VBN	I-VP	I-NP
executive	NN	B-NP	I-NP
financial	JJ	I-NP	I-NP
assistant	NN	I-NP	I-NP
to	TO	B-PP	B-PP
the	DT	B-NP	B-NP
chairman	NN	I-NP	I-NP
.	.	O	O

Certainly	RB	B-ADVP	B-NP
conservative	JJ	B-NP	I-NP
environmentalists	NNS	I-NP	I-NP
can	MD	B-VP	B-VP
defend	VB	I-VP	I-VP
their	PRP$	B-NP	B-NP
limited	JJ	I-NP	I-NP
government	NN	I-NP	I-NP
position	NN	I-NP	I-NP
by	IN	B-PP	B-PP
differentiating	VBG	B-VP	B-NP
between	IN	B-PP	I-NP
Old	NNP	B-NP	I-NP
Environmentalism	NNP	I-NP	I-NP
and	CC	O	O
New	NNP	B-NP	B-NP
Environmentalism	NNP	I-NP	I-NP
-LRB-	(	O	I-NP
``	``	O	O
Journalists	NNS	B-NP	B-NP
and	CC	I-NP	I-NP
Others	NNS	I-NP	I-NP
for	IN	B-PP	B-PP
Saving	VBG	B-VP	B-NP
the	DT	B-NP	I-NP
Planet	NNP	I-NP	I-NP
,	,	O	O
''	''	O	O
by	IN	B-PP	B-PP
David	NNP	B-NP	B-NP
Brooks	NNP	I-NP	I-NP
,	,	O	O
editorial	NN	B-NP	B-NP
page	NN	I-NP	I-NP
,	,	O	O
Oct.	NNP	B-NP	B-NP
5	NN	I-NP	I-NP
-RRB-	)	O	I-NP
.	.	O	O

Old	NNP	B-NP	B-NP
Environmentalism	NNP	I-NP	I-NP
involved	VBD	B-VP	I-NP
microbe	NN	B-NP	I-NP
hunters	NNS	I-NP	I-NP
and	CC	O	I-NP
